state,s_code,code,s_district,s_municipality
Baden-Württemberg,084175006052,08417052,Ratshausen,Ratshausen
Baden-Württemberg,084175006057,08417057,"Schömberg, Stadt",Schömberg
Baden-Württemberg,084175006057,08417057,"Schömberg, Stadt",Schömberg
Baden-Württemberg,084175006071,08417071,Weilen unter den Rinnen,Schömberg
Baden-Württemberg,084175006071,08417071,Weilen unter den Rinnen,Weilen unter den Rinnen
Baden-Württemberg,084175006078,08417078,Zimmern unter der Burg,Schömberg
Baden-Württemberg,084175006078,08417078,Zimmern unter der Burg,Zimmern unter der Burg
Baden-Württemberg,084175007,,Verwaltungsgemeinschaft der Gemeinde Winterlingen,Winterlingen
Baden-Württemberg,084175007063,08417063,Straßberg,Winterlingen
Baden-Württemberg,084175007063,08417063,Straßberg,Straßberg
Baden-Württemberg,084175007075,08417075,Winterlingen,Winterlingen
Baden-Württemberg,0842,,Region Donau-Iller,Ulm
Baden-Württemberg,08421,,"Ulm, Stadtkreis",Ulm
Baden-Württemberg,084210000000,08421000,"Ulm, Universitätsstadt",Ulm
Baden-Württemberg,08425,,Alb-Donau-Kreis,Ulm
Baden-Württemberg,084250039039,08425039,"Erbach, Stadt",Erbach
Baden-Württemberg,084250108108,08425108,"Schelklingen, Stadt",Schelklingen
Baden-Württemberg,084250141141,08425141,"Blaustein, Stadt",Blaustein
Baden-Württemberg,084255001,,Verwaltungsgemeinschaft der Gemeinde Allmendingen,Allmendingen
Baden-Württemberg,084255001002,08425002,Allmendingen,Allmendingen
Baden-Württemberg,084255001004,08425004,Altheim,Allmendingen
Baden-Württemberg,084255001004,08425004,Altheim,Altheim
Baden-Württemberg,084255002,,Verwaltungsgemeinschaft der Stadt Blaubeuren,Blaubeuren
Baden-Württemberg,084255002017,08425017,Berghülen,Blaubeuren
Baden-Württemberg,084255002017,08425017,Berghülen,Berghülen
Baden-Württemberg,084255002020,08425020,"Blaubeuren, Stadt",Blaubeuren
Baden-Württemberg,084255003,,Gemeindeverwaltungsverband Dietenheim,Dietenheim
Baden-Württemberg,084255003028,08425028,"Dietenheim, Stadt",Dietenheim
Baden-Württemberg,084255003066,08425066,Illerrieden,Dietenheim
Baden-Württemberg,084255003066,08425066,Illerrieden,Illerrieden
Baden-Württemberg,084255003140,08425140,Balzheim,Dietenheim
Baden-Württemberg,084255003140,08425140,Balzheim,Balzheim
Baden-Württemberg,084255004,,Verwaltungsgemeinschaft der Gemeinde Dornstadt,Dornstadt
Baden-Württemberg,084255004014,08425014,Beimerstetten,Dornstadt
Baden-Württemberg,084255004014,08425014,Beimerstetten,Beimerstetten
Baden-Württemberg,084255004031,08425031,Dornstadt,Dornstadt
Baden-Württemberg,084255004135,08425135,Westerstetten,Dornstadt
Baden-Württemberg,084255004135,08425135,Westerstetten,Westerstetten
Baden-Württemberg,084255005,,Verwaltungsgemeinschaft der Stadt Ehingen (Donau),Ehingen (Donau)
Baden-Württemberg,084255005033,08425033,"Ehingen (Donau), Stadt",Ehingen (Donau)
Baden-Württemberg,084255005050,08425050,Griesingen,Ehingen (Donau)
Baden-Württemberg,084255005050,08425050,Griesingen,Griesingen
Baden-Württemberg,084255005088,08425088,Oberdischingen,Ehingen (Donau)
Baden-Württemberg,084255005088,08425088,Oberdischingen,Oberdischingen
Baden-Württemberg,084255005093,08425093,Öpfingen,Ehingen (Donau)
Baden-Württemberg,084255005093,08425093,Öpfingen,Öpfingen
Baden-Württemberg,084255006,,Gemeindeverwaltungsverband Kirchberg-Weihungstal,Illerkirchberg
Baden-Württemberg,084255006064,08425064,Hüttisheim,Illerkirchberg
Baden-Württemberg,084255006064,08425064,Hüttisheim,Hüttisheim
Baden-Württemberg,084255006110,08425110,Schnürpflingen,Illerkirchberg
Baden-Württemberg,084255006110,08425110,Schnürpflingen,Schnürpflingen
Baden-Württemberg,084255006137,08425137,Illerkirchberg,Illerkirchberg
Baden-Württemberg,084255006137,08425137,Illerkirchberg,Illerkirchberg
Baden-Württemberg,084255006138,08425138,Staig,Illerkirchberg
Baden-Württemberg,084255006138,08425138,Staig,Staig
Baden-Württemberg,084255007,,Gemeindeverwaltungsverband Laichinger Alb,Laichingen
Baden-Württemberg,084255007071,08425071,"Laichingen, Stadt",Laichingen
Baden-Württemberg,084255007071,08425071,"Laichingen, Stadt",Laichingen
Baden-Württemberg,084255007079,08425079,Merklingen,Laichingen
Baden-Württemberg,084255007079,08425079,Merklingen,Merklingen
Baden-Württemberg,084255007084,08425084,Nellingen,Laichingen
Baden-Württemberg,084255007084,08425084,Nellingen,Nellingen
Baden-Württemberg,084255007134,08425134,Westerheim,Laichingen
Baden-Württemberg,084255007134,08425134,Westerheim,Westerheim
Baden-Württemberg,084255007139,08425139,Heroldstatt,Laichingen
Baden-Württemberg,084255007139,08425139,Heroldstatt,Heroldstatt
Baden-Württemberg,084255008,,Gemeindeverwaltungsverband Langenau,Langenau
Baden-Württemberg,084255008005,08425005,Altheim (Alb),Langenau
Baden-Württemberg,084255008005,08425005,Altheim (Alb),Altheim (Alb)
Baden-Württemberg,084255008011,08425011,Asselfingen,Langenau
Baden-Württemberg,084255008011,08425011,Asselfingen,Asselfingen
Baden-Württemberg,084255008013,08425013,Ballendorf,Langenau
Baden-Württemberg,084255008013,08425013,Ballendorf,Ballendorf
Baden-Württemberg,084255008019,08425019,Bernstadt,Langenau
Baden-Württemberg,084255008019,08425019,Bernstadt,Bernstadt
Baden-Württemberg,084255008022,08425022,Börslingen,Langenau
Baden-Württemberg,084255008022,08425022,Börslingen,Börslingen
Baden-Württemberg,084255008024,08425024,Breitingen,Langenau
Baden-Württemberg,084255008024,08425024,Breitingen,Breitingen
Baden-Württemberg,084255008062,08425062,Holzkirch,Langenau
Baden-Württemberg,084255008062,08425062,Holzkirch,Holzkirch
Baden-Württemberg,084255008072,08425072,"Langenau, Stadt",Langenau
Baden-Württemberg,084255008072,08425072,"Langenau, Stadt",Langenau
Baden-Württemberg,084255008083,08425083,Neenstetten,Langenau
Baden-Württemberg,084255008083,08425083,Neenstetten,Neenstetten
Baden-Württemberg,084255008085,08425085,Nerenstetten,Langenau
Baden-Württemberg,084255008085,08425085,Nerenstetten,Nerenstetten
Baden-Württemberg,084255008092,08425092,Öllingen,Langenau
Baden-Württemberg,084255008092,08425092,Öllingen,Öllingen
Baden-Württemberg,084255008097,08425097,Rammingen,Langenau
Baden-Württemberg,084255008097,08425097,Rammingen,Rammingen
Baden-Württemberg,084255008112,08425112,Setzingen,Langenau
Baden-Württemberg,084255008112,08425112,Setzingen,Setzingen
Baden-Württemberg,084255008130,08425130,Weidenstetten,Langenau
Baden-Württemberg,084255008130,08425130,Weidenstetten,Weidenstetten
Baden-Württemberg,084255009,,Gemeindeverwaltungsverband Lonsee-Amstetten,Lonsee
Baden-Württemberg,084255009008,08425008,Amstetten,Lonsee
Baden-Württemberg,084255009008,08425008,Amstetten,Amstetten
Baden-Württemberg,084255009075,08425075,Lonsee,Lonsee
Baden-Württemberg,084255009075,08425075,Lonsee,Lonsee
Baden-Württemberg,084255010,,Gemeindeverwaltungsverband Verwaltungsgemeinschaft Munderkingen,Munderkingen
Baden-Württemberg,084255010035,08425035,Emeringen,Munderkingen
Baden-Württemberg,084255010035,08425035,Emeringen,Emeringen
Baden-Württemberg,084255010036,08425036,Emerkingen,Munderkingen
Baden-Württemberg,084255010036,08425036,Emerkingen,Emerkingen
Baden-Württemberg,084255010052,08425052,Grundsheim,Munderkingen
Baden-Württemberg,084255010052,08425052,Grundsheim,Grundsheim
Baden-Württemberg,084255010055,08425055,Hausen am Bussen,Munderkingen
Baden-Württemberg,084255010055,08425055,Hausen am Bussen,Hausen am Bussen
Baden-Württemberg,084255010073,08425073,Lauterach,Munderkingen
Baden-Württemberg,084255010073,08425073,Lauterach,Lauterach
Baden-Württemberg,084255010081,08425081,"Munderkingen, Stadt",Munderkingen
Baden-Württemberg,084255010081,08425081,"Munderkingen, Stadt",Munderkingen
Baden-Württemberg,084255010090,08425090,Obermarchtal,Munderkingen
Baden-Württemberg,084255010090,08425090,Obermarchtal,Obermarchtal
Baden-Württemberg,084255010091,08425091,Oberstadion,Munderkingen
Baden-Württemberg,084255010091,08425091,Oberstadion,Oberstadion
Baden-Württemberg,084255010098,08425098,Rechtenstein,Munderkingen
Baden-Württemberg,084255010098,08425098,Rechtenstein,Rechtenstein
Baden-Württemberg,084255010104,08425104,Rottenacker,Munderkingen
Baden-Württemberg,084255010104,08425104,Rottenacker,Rottenacker
Baden-Württemberg,084255010123,08425123,Untermarchtal,Munderkingen
Baden-Württemberg,084255010123,08425123,Untermarchtal,Untermarchtal
Baden-Württemberg,084255010124,08425124,Unterstadion,Munderkingen
Baden-Württemberg,084255010124,08425124,Unterstadion,Unterstadion
Baden-Württemberg,084255010125,08425125,Unterwachingen,Munderkingen
Baden-Württemberg,084255010125,08425125,Unterwachingen,Unterwachingen
Baden-Württemberg,08426,,Biberach,Biberach an der Riß
Baden-Württemberg,084260134134,08426134,Schemmerhofen,Schemmerhofen
Baden-Württemberg,084265001,,Gemeindeverwaltungsverband Bad Buchau,Bad Buchau
Baden-Württemberg,084265001005,08426005,Alleshausen,Bad Buchau
Baden-Württemberg,084265001005,08426005,Alleshausen,Alleshausen
Baden-Württemberg,084265001006,08426006,Allmannsweiler,Bad Buchau
Baden-Württemberg,084265001006,08426006,Allmannsweiler,Allmannsweiler
Baden-Württemberg,084265001013,08426013,"Bad Buchau, Stadt",Bad Buchau
Baden-Württemberg,084265001020,08426020,Betzenweiler,Bad Buchau
Baden-Württemberg,084265001020,08426020,Betzenweiler,Betzenweiler
Baden-Württemberg,084265001036,08426036,Dürnau,Bad Buchau
Baden-Württemberg,084265001036,08426036,Dürnau,Dürnau
Baden-Württemberg,084265001064,08426064,Kanzach,Bad Buchau
Baden-Württemberg,084265001064,08426064,Kanzach,Kanzach
Baden-Württemberg,084265001078,08426078,Moosburg,Bad Buchau
Baden-Württemberg,084265001078,08426078,Moosburg,Moosburg
Baden-Württemberg,084265001090,08426090,Oggelshausen,Bad Buchau
Baden-Württemberg,084265001090,08426090,Oggelshausen,Oggelshausen
Baden-Württemberg,084265001109,08426109,Seekirch,Bad Buchau
Baden-Württemberg,084265001109,08426109,Seekirch,Seekirch
Baden-Württemberg,084265001118,08426118,Tiefenbach,Bad Buchau
Baden-Württemberg,084265001118,08426118,Tiefenbach,Tiefenbach
Baden-Württemberg,084265002,,Verwaltungsgemeinschaft der Stadt Bad Schussenried,Bad Schussenried
Baden-Württemberg,084265002014,08426014,"Bad Schussenried, Stadt",Bad Schussenried
Baden-Württemberg,084265002062,08426062,Ingoldingen,Bad Schussenried
Baden-Württemberg,084265002062,08426062,Ingoldingen,Ingoldingen
Baden-Württemberg,084265003,,Verwaltungsgemeinschaft der Stadt Biberach an der Riß,Biberach an der Riß
Baden-Württemberg,084265003011,08426011,Attenweiler,Biberach an der Riß
Baden-Württemberg,084265003011,08426011,Attenweiler,Attenweiler
Baden-Württemberg,084265003021,08426021,"Biberach an der Riß, Stadt",Biberach an der Riß
Baden-Württemberg,084265003021,08426021,"Biberach an der Riß, Stadt",Biberach an der Riß
Baden-Württemberg,084265003038,08426038,Eberhardzell,Biberach an der Riß
Baden-Württemberg,084265003038,08426038,Eberhardzell,Eberhardzell
Baden-Württemberg,084265003058,08426058,Hochdorf,Biberach an der Riß
Baden-Württemberg,084265003058,08426058,Hochdorf,Hochdorf
Baden-Württemberg,084265003071,08426071,Maselheim,Biberach an der Riß
Baden-Württemberg,084265003071,08426071,Maselheim,Maselheim
Baden-Württemberg,084265003074,08426074,Mittelbiberach,Biberach an der Riß
Baden-Württemberg,084265003074,08426074,Mittelbiberach,Mittelbiberach
Baden-Württemberg,084265003120,08426120,Ummendorf,Biberach an der Riß
Baden-Württemberg,084265003120,08426120,Ummendorf,Ummendorf
Baden-Württemberg,084265003128,08426128,Warthausen,Biberach an der Riß
Baden-Württemberg,084265003128,08426128,Warthausen,Warthausen
Baden-Württemberg,084265004,,Gemeindeverwaltungsverband Illertal,Erolzheim
Baden-Württemberg,084265004019,08426019,Berkheim,Erolzheim
Baden-Württemberg,084265004019,08426019,Berkheim,Berkheim
Baden-Württemberg,084265004031,08426031,Dettingen an der Iller,Erolzheim
Baden-Württemberg,084265004031,08426031,Dettingen an der Iller,Dettingen an der Iller
Baden-Württemberg,084265004044,08426044,Erolzheim,Erolzheim
Baden-Württemberg,084265004044,08426044,Erolzheim,Erolzheim
Baden-Württemberg,084265004065,08426065,Kirchberg an der Iller,Erolzheim
Baden-Württemberg,084265004065,08426065,Kirchberg an der Iller,Kirchberg an der Iller
Baden-Württemberg,084265004066,08426066,Kirchdorf an der Iller,Erolzheim
Baden-Württemberg,084265004066,08426066,Kirchdorf an der Iller,Kirchdorf an der Iller
Baden-Württemberg,084265005,,Verwaltungsgemeinschaft der Stadt Laupheim,Laupheim
Baden-Württemberg,084265005001,08426001,Achstetten,Laupheim
Baden-Württemberg,084265005001,08426001,Achstetten,Achstetten
Baden-Württemberg,084265005028,08426028,Burgrieden,Laupheim
Baden-Württemberg,084265005028,08426028,Burgrieden,Burgrieden
Baden-Württemberg,084265005070,08426070,"Laupheim, Stadt",Laupheim
Baden-Württemberg,084265005073,08426073,Mietingen,Laupheim
Baden-Württemberg,084265005073,08426073,Mietingen,Mietingen
Baden-Württemberg,084265006,,Verwaltungsgemeinschaft der Stadt Ochsenhausen,Ochsenhausen
Baden-Württemberg,084265006043,08426043,Erlenmoos,Ochsenhausen
Baden-Württemberg,084265006043,08426043,Erlenmoos,Erlenmoos
Baden-Württemberg,084265006087,08426087,"Ochsenhausen, Stadt",Ochsenhausen
Baden-Württemberg,084265006113,08426113,Steinhausen an der Rottum,Ochsenhausen
Baden-Württemberg,084265006113,08426113,Steinhausen an der Rottum,Steinhausen an der Rottum
Baden-Württemberg,084265006135,08426135,Gutenzell-Hürbel,Ochsenhausen
Baden-Württemberg,084265006135,08426135,Gutenzell-Hürbel,Gutenzell-Hürbel
Baden-Württemberg,084265007,,Verwaltungsgemeinschaft der Stadt Riedlingen,Riedlingen
Baden-Württemberg,084265007008,08426008,Altheim,Riedlingen
Baden-Württemberg,084265007008,08426008,Altheim,Altheim
Baden-Württemberg,084265007035,08426035,Dürmentingen,Riedlingen
Baden-Württemberg,084265007035,08426035,Dürmentingen,Dürmentingen
Baden-Württemberg,084265007045,08426045,Ertingen,Riedlingen
Baden-Württemberg,084265007045,08426045,Ertingen,Ertingen
Baden-Württemberg,084265007067,08426067,Langenenslingen,Riedlingen
Baden-Württemberg,084265007067,08426067,Langenenslingen,Langenenslingen
Baden-Württemberg,084265007097,08426097,"Riedlingen, Stadt",Riedlingen
Baden-Württemberg,084265007121,08426121,Unlingen,Riedlingen
Baden-Württemberg,084265007121,08426121,Unlingen,Unlingen
Baden-Württemberg,084265007124,08426124,Uttenweiler,Riedlingen
Baden-Württemberg,084265007124,08426124,Uttenweiler,Uttenweiler
Baden-Württemberg,084265008,,Gemeindeverwaltungsverband Rot-Tannheim,Rot an der Rot
Baden-Württemberg,084265008100,08426100,Rot an der Rot,Rot an der Rot
Baden-Württemberg,084265008100,08426100,Rot an der Rot,Rot an der Rot
Baden-Württemberg,084265008117,08426117,Tannheim,Rot an der Rot
Baden-Württemberg,084265008117,08426117,Tannheim,Tannheim
Baden-Württemberg,084265009,,Verwaltungsgemeinschaft der Gemeinde Schwendi,Schwendi
Baden-Württemberg,084265009108,08426108,Schwendi,Schwendi
Baden-Württemberg,084265009125,08426125,Wain,Schwendi
Baden-Württemberg,084265009125,08426125,Wain,Wain
Baden-Württemberg,0843,,Region Bodensee-Oberschwaben,Ravensburg
Baden-Württemberg,08435,,Bodenseekreis,Friedrichshafen
Baden-Württemberg,084350035035,08435035,Meckenbeuren,Meckenbeuren
Baden-Württemberg,084355001,,Gemeindeverwaltungsverband Eriskirch-Kressbronn am Bodensee-Langenargen,Kressbronn am Bodensee
Baden-Württemberg,084355001013,08435013,Eriskirch,Kressbronn am Bodensee
Baden-Württemberg,084355001013,08435013,Eriskirch,Eriskirch
Baden-Württemberg,084355001029,08435029,Kressbronn am Bodensee,Kressbronn am Bodensee
Baden-Württemberg,084355001030,08435030,Langenargen,Kressbronn am Bodensee
Baden-Württemberg,084355001030,08435030,Langenargen,Langenargen
Baden-Württemberg,084355002,,Verwaltungsgemeinschaft der Stadt Friedrichshafen,Friedrichshafen
Baden-Württemberg,084355002016,08435016,"Friedrichshafen, Stadt",Friedrichshafen
Baden-Württemberg,084355002024,08435024,Immenstaad am Bodensee,Friedrichshafen
Baden-Württemberg,084355002024,08435024,Immenstaad am Bodensee,Immenstaad am Bodensee
Baden-Württemberg,084355003,,Gemeindeverwaltungsverband Markdorf,Markdorf
Baden-Württemberg,084355003005,08435005,Bermatingen,Markdorf
Baden-Württemberg,084355003005,08435005,Bermatingen,Bermatingen
Baden-Württemberg,084355003034,08435034,"Markdorf, Stadt",Markdorf
Baden-Württemberg,084355003034,08435034,"Markdorf, Stadt",Markdorf
Baden-Württemberg,084355003045,08435045,Oberteuringen,Markdorf
Baden-Württemberg,084355003045,08435045,Oberteuringen,Oberteuringen
Baden-Württemberg,084355003067,08435067,Deggenhausertal,Markdorf
Baden-Württemberg,084355003067,08435067,Deggenhausertal,Deggenhausertal
Baden-Württemberg,084355004,,Gemeindeverwaltungsverband Meersburg,Meersburg
Baden-Württemberg,084355004010,08435010,Daisendorf,Meersburg
Baden-Württemberg,084355004010,08435010,Daisendorf,Daisendorf
Baden-Württemberg,084355004018,08435018,Hagnau am Bodensee,Meersburg
Baden-Württemberg,084355004018,08435018,Hagnau am Bodensee,Hagnau am Bodensee
Baden-Württemberg,084355004036,08435036,"Meersburg, Stadt",Meersburg
Baden-Württemberg,084355004036,08435036,"Meersburg, Stadt",Meersburg
Baden-Württemberg,084355004054,08435054,Stetten,Meersburg
Baden-Württemberg,084355004054,08435054,Stetten,Stetten
Baden-Württemberg,084355004066,08435066,Uhldingen-Mühlhofen,Meersburg
Baden-Württemberg,084355004066,08435066,Uhldingen-Mühlhofen,Uhldingen-Mühlhofen
Baden-Württemberg,084355005,,Gemeindeverwaltungsverband Salem,Salem
Baden-Württemberg,084355005015,08435015,Frickingen,Salem
Baden-Württemberg,084355005015,08435015,Frickingen,Frickingen
Baden-Württemberg,084355005020,08435020,Heiligenberg,Salem
Baden-Württemberg,084355005020,08435020,Heiligenberg,Heiligenberg
Baden-Württemberg,084355005052,08435052,Salem,Salem
Baden-Württemberg,084355005052,08435052,Salem,Salem
Baden-Württemberg,084355006,,Verwaltungsgemeinschaft der Stadt Tettnang,Tettnang
Baden-Württemberg,084355006042,08435042,Neukirch,Tettnang
Baden-Württemberg,084355006042,08435042,Neukirch,Neukirch
